"","종목코드","종목명","종가","대비","등락률","시장구분","업종명","시가총액","EPS","PER","BPS","PBR","주당배당금","배당수익률","fics산업군"
"1235","080720","한국유니온제약",16850,1250,8.01,"KOSDAQ","제약",133177816800,65,259.23,9084,1.85,0,0,"제약"
"1236","065150","MP그룹",1070,0,0,"KOSDAQ","유통",133146492180,11,97.27,252,4.25,0,0,"식료품"
"1237","224110","에이텍티앤",24850,150,0.61,"KOSDAQ","정보기기",1.32699e+11,480,51.77,9164,2.71,0,0,"전자 장비 및 기기"
"1238","009460","한창제지",2220,0,0,"KOSPI","종이목재",132461818920,125,17.76,1440,1.54,20,0.9,"종이 및 목재"
"1239","054800","아이디스홀딩스",12800,350,2.81,"KOSDAQ","기타서비스",132451276800,NA,NA,20285,0.63,200,1.56,"컴퓨터 및 주변기기"
"1240","170920","엘티씨",17250,-150,-0.86,"KOSDAQ","반도체",132381813000,104,165.87,11611,1.49,100,0.58,"디스플레이 및 관련부품"
"1241","009270","신원",1555,-10,-0.64,"KOSPI","섬유의복",132241085945,19,81.84,2373,0.66,0,0,"섬유 및 의복"
"1242","211270","AP위성",8800,320,3.77,"KOSDAQ","통신장비",132130275200,51,172.55,5479,1.61,70,0.8,"통신장비"
"1243","009070","KCTC",4400,-45,-1.01,"KOSPI","운수창고업",1.32e+11,239,18.41,6409,0.69,45,1.02,"육상운수"
"1244","065170","넥스트BT",1515,10,0.66,"KOSDAQ","유통",131799074835,NA,NA,734,2.06,0,0,"식료품"
"1245","258610","이더블유케이",9090,-10,-0.11,"KOSDAQ","금속",131573432250,NA,NA,3422,2.66,0,0,"에너지 시설 및 서비스"
"1246","005740","크라운해태홀딩스",8840,-40,-0.45,"KOSPI","기타금융",131250547480,NA,NA,17087,0.52,100,1.13,"식료품"
"1247","044060","조광ILI",10300,750,7.85,"KOSDAQ","기계·장비",131115425900,359,28.69,5739,1.79,0,0,"기계"
"1248","067830","세이브존I&C",3190,90,2.9,"KOSPI","유통업",130920455050,590,5.41,10914,0.29,30,0.94,"백화점"
"1249","004250","NPC",3560,255,7.72,"KOSPI","화학",130723200000,343,10.38,6745,0.53,100,2.81,"화학"
"1250","003480","한진중공업홀딩스",4420,-155,-3.39,"KOSPI","전기가스업",130521769040,1160,3.81,11298,0.39,0,0,"가스"
"1251","011390","부산산업",123500,-2000,-1.59,"KOSPI","비금속광물",1.30416e+11,3684,33.52,52812,2.34,250,0.2,"건축소재"
"1252","042510","라온시큐어",3485,0,0,"KOSDAQ","소프트웨어",130306098115,66,52.8,682,5.11,0,0,"일반 소프트웨어"
"1253","186230","그린플러스",13550,-100,-0.73,"KOSDAQ","금속",130184904100,337,40.21,3824,3.54,0,0,"금속 및 광물"
"1254","006740","영풍제지",5850,60,1.04,"KOSPI","종이목재",1.2987e+11,516,11.34,5383,1.09,40,0.68,"종이 및 목재"
"1255","038060","루멘스",2715,-30,-1.09,"KOSDAQ","반도체",129556406250,NA,NA,2482,1.09,0,0,"디스플레이 및 관련부품"
"1256","263600","덕우전자",8130,310,3.96,"KOSDAQ","일반전기전자",129513420300,556,14.62,5581,1.46,140,1.72,"휴대폰 및 관련부품"
"1257","066620","국보디자인",17250,-150,-0.86,"KOSDAQ","건설",1.29375e+11,2293,7.52,16449,1.05,300,1.74,"건설"
"1258","185490","아이진",11100,350,3.26,"KOSDAQ","기타서비스",129305553900,NA,NA,1634,6.79,0,0,"바이오"
"1259","118000","우리들휴브레인",2560,-10,-0.39,"KOSPI","유통업",129022548480,NA,NA,1020,2.51,0,0,"IT 서비스"
"1260","067570","엔브이에이치코리아",4350,-50,-1.14,"KOSDAQ","운송장비·부품",128724264750,364,11.95,4904,0.89,50,1.15,"자동차부품"
"1261","225220","제놀루션",26800,700,2.68,"KOSDAQ","제약",128200212000,NA,NA,680,39.41,0,0,"의료 장비 및 서비스"
"1262","007720","대명소노시즌",1270,-5,-0.39,"KOSDAQ","유통",128016571500,633,2.01,1643,0.77,0,0,"도소매"
"1263","005430","한국공항",40400,-100,-0.25,"KOSPI","운수창고업",127920742000,5318,7.6,102021,0.4,1000,2.48,"항공운수"
"1264","003460","유화증권",2255,-25,-1.1,"KOSPI","증권",127863945825,99,22.78,6180,0.36,120,5.32,"증권"
"1265","054220","비츠로시스",5930,0,0,"KOSDAQ","일반전기전자",127850669540,NA,NA,NA,NA,0,0,"IT 서비스"
"1266","026150","특수건설",8180,130,1.61,"KOSDAQ","건설",127818438680,52,157.31,5689,1.44,0,0,"건설"
"1267","303030","지니틱스",3585,40,1.13,"KOSDAQ","반도체",127592189865,15,239,844,4.25,0,0,"반도체 및 관련장비"
"1268","335890","비올",2330,-35,-1.48,"KOSDAQ","금융",127544200000,NA,NA,NA,NA,0,0,"의료 장비 및 서비스"
"1269","009190","대양금속",4310,-40,-0.92,"KOSPI","철강금속",127429197090,230,18.74,1907,2.26,0,0,"금속 및 광물"
"1270","041920","메디아나",14700,400,2.8,"KOSDAQ","의료·정밀기기",127162291200,786,18.7,6582,2.23,0,0,"의료 장비 및 서비스"
"1271","127120","디엔에이링크",7750,260,3.47,"KOSDAQ","기타서비스",127051113000,NA,NA,815,9.51,0,0,"바이오"
"1272","261200","덴티스",1720,5,0.29,"KOSDAQ","의료·정밀기기",126917859160,NA,NA,NA,NA,0,0,"의료 장비 및 서비스"
"1273","001380","SG충방",2815,165,6.23,"KOSPI","운수장비",126574062545,17,165.59,2893,0.97,0,0,"자동차부품"
"1274","039290","인포뱅크",14550,100,0.69,"KOSDAQ","통신서비스",126497379900,99,146.97,6029,2.41,10,0.07,"IT 서비스"
"1275","019660","글로본",4180,20,0.48,"KOSDAQ","유통",126246608840,NA,NA,714,5.85,0,0,"개인생활용품"
"1276","094860","코닉글로리",2490,0,0,"KOSDAQ","소프트웨어",126100061550,NA,NA,214,11.64,0,0,"일반 소프트웨어"
"1277","109960","에이프로젠 H&G",705,1,0.14,"KOSDAQ","유통",125980127985,NA,NA,1178,0.6,0,0,"제약"
"1278","208140","정다운",3870,60,1.57,"KOSDAQ","음식료·담배",125890418880,37,104.59,2108,1.84,0,0,"식료품"
"1279","036090","위지트",1395,0,0,"KOSDAQ","기계·장비",125872782075,31,45,921,1.51,0,0,"디스플레이 및 관련부품"
"1280","004830","덕성",8020,400,5.25,"KOSPI","화학",125753600000,10,802,3690,2.17,20,0.25,"섬유 및 의복"
"1281","069540","라이트론",5420,0,0,"KOSDAQ","통신장비",125605134180,276,19.64,2648,2.05,0,0,"통신장비"
"1282","290380","대유",13850,-150,-1.07,"KOSDAQ","화학",125375740000,543,25.51,6992,1.98,250,1.81,"화학"
"1283","103590","일진전기",3380,70,2.11,"KOSPI","전기전자",125331718200,97,34.85,8191,0.41,0,0,"전기장비"
"1284","260660","알리코제약",12750,250,2,"KOSDAQ","제약",125225081250,1007,12.66,6969,1.83,200,1.57,"제약"
"1285","182360","큐브엔터",3620,215,6.31,"KOSDAQ","오락·문화",124958193560,37,97.84,663,5.46,0,0,"미디어"
"1286","048910","대원미디어",9930,580,6.2,"KOSDAQ","유통",124908933780,90,110.33,6244,1.59,0,0,"미디어"
"1287","117670","알파홀딩스",6000,10,0.17,"KOSDAQ","반도체",124881540000,NA,NA,3815,1.57,0,0,"반도체 및 관련장비"
"1288","307930","컴퍼니케이",8000,1360,20.48,"KOSDAQ","금융",1.2488e+11,604,13.25,3280,2.44,160,2,"창업투자 및 종금"
"1289","200470","에이팩트",7110,70,0.99,"KOSDAQ","반도체",124806664800,239,29.75,3459,2.06,0,0,"반도체 및 관련장비"
"1290","105740","디케이락",14750,50,0.34,"KOSDAQ","기계·장비",124636202000,1029,14.33,10995,1.34,200,1.36,"기계"
"1291","036560","영풍정밀",7910,10,0.13,"KOSDAQ","기계·장비",124582500000,799,9.9,18057,0.44,300,3.79,"기계"
"1292","063170","서울옥션",7350,190,2.65,"KOSDAQ","유통",124343625000,NA,NA,4052,1.81,0,0,"도소매"
"1293","005710","대원산업",6200,370,6.35,"KOSDAQ","운송장비·부품",124233120000,1950,3.18,15540,0.4,125,2.02,"자동차부품"
"1294","204620","글로벌텍스프리",3200,20,0.63,"KOSDAQ","금융",124145084800,163,19.63,1953,1.64,0,0,"소비자 금융"
"1295","306620","네온테크",3330,140,4.39,"KOSDAQ","기계·장비",123901381260,4,832.5,1822,1.83,0,0,"반도체 및 관련장비"
"1296","075180","새론오토모티브",6440,140,2.22,"KOSPI","운수장비",1.23648e+11,NA,NA,11092,0.58,140,2.17,"자동차부품"
"1297","002710","TCC스틸",5370,30,0.56,"KOSPI","철강금속",1.2351e+11,225,23.87,4962,1.08,30,0.56,"금속 및 광물"
"1298","066130","하츠",9640,320,3.43,"KOSDAQ","일반전기전자",1.23392e+11,194,49.69,6471,1.49,30,0.31,"내구소비재"
"1299","096040","이트론",252,0,0,"KOSDAQ","정보기기",123378884496,NA,NA,187,1.35,0,0,"IT 서비스"
"1300","060370","KT서브마린",5630,0,0,"KOSDAQ","건설",1.23297e+11,24,234.58,4680,1.2,30,0.53,"건설"
"1301","024950","삼천리자전거",9270,20,0.22,"KOSDAQ","유통",123046058790,NA,NA,5991,1.55,0,0,"레저용품"
"1302","057030","YBM넷",7540,140,1.89,"KOSDAQ","기타서비스",122997735380,110,68.55,2583,2.92,0,0,"교육"
"1303","119830","아이텍",8540,-30,-0.35,"KOSDAQ","반도체",122995010040,NA,NA,5276,1.62,0,0,"반도체 및 관련장비"
"1304","083550","케이엠",11950,550,4.82,"KOSDAQ","섬유·의류",122870234600,666,17.94,7816,1.53,50,0.42,"반도체 및 관련장비"
"1305","347770","핌스",16900,400,2.42,"KOSDAQ","IT부품",122777536700,1043,16.2,2593,6.52,0,0,"디스플레이 및 관련부품"
"1306","264660","씨앤지하이테크",14600,400,2.82,"KOSDAQ","반도체",122720008000,1432,10.2,8019,1.82,150,1.03,"반도체 및 관련장비"
"1307","008250","이건산업",11200,-250,-2.18,"KOSPI","종이목재",122669512000,73,153.42,16294,0.69,200,1.79,"종이 및 목재"
"1308","014570","고려제약",11150,50,0.45,"KOSDAQ","제약",1.2265e+11,357,31.23,5914,1.89,100,0.9,"제약"
"1309","015710","코콤",6990,-30,-0.43,"KOSDAQ","통신장비",122538195000,495,14.12,6725,1.04,160,2.29,"IT 서비스"
"1310","072470","우리산업홀딩스",6480,280,4.52,"KOSDAQ","운송장비·부품",122389969680,10,648,6836,0.95,25,0.39,"자동차부품"
"1311","069510","에스텍",11200,50,0.45,"KOSDAQ","일반전기전자",1.22192e+11,2045,5.48,14115,0.79,600,5.36,"내구소비재"
"1312","053690","한미글로벌",11150,150,1.36,"KOSPI","서비스업",122176682500,2222,5.02,10777,1.03,200,1.79,"건설"
"1313","009440","KC그린홀딩스",5440,-30,-0.55,"KOSPI","기타금융",122046291200,369,14.74,7996,0.68,60,1.1,"상업서비스"
"1314","007330","푸른저축은행",8090,-10,-0.12,"KOSDAQ","금융",122019852000,2008,4.03,17594,0.46,550,6.8,"상호저축은행"
"1315","038870","에코바이오",10500,-100,-0.94,"KOSDAQ","기타서비스",121915437000,620,16.94,5355,1.96,0,0,"에너지 시설 및 서비스"
"1316","090470","제이스텍",8350,160,1.95,"KOSDAQ","반도체",121891696800,108,77.31,8904,0.94,50,0.6,"디스플레이 및 관련부품"
"1317","244920","에이플러스에셋",5380,60,1.13,"KOSPI","기타금융",121629388340,610,8.82,2262,2.38,15,0.28,"보험"
"1318","038680","에스넷",7520,270,3.72,"KOSDAQ","컴퓨터서비스",120885616800,408,18.43,4474,1.68,120,1.6,"통신장비"
"1319","005990","매일홀딩스",8800,170,1.97,"KOSDAQ","음식료·담배",120721075200,1728,5.09,21233,0.41,140,1.59,"식료품"
"1320","256150","한독크린텍",29450,4200,16.63,"KOSDAQ","기계·장비",120479950000,1601,18.39,7753,3.8,200,0.68,"가정생활용품"
"1321","007680","대원",10050,190,1.93,"KOSDAQ","건설",120266139000,845,11.89,25261,0.4,250,2.49,"부동산"
"1322","009200","무림페이퍼",2890,-10,-0.34,"KOSPI","종이목재",120250905900,NA,NA,10529,0.27,50,1.73,"종이 및 목재"
"1323","318410","비비씨",22250,50,0.23,"KOSDAQ","기타제조",120231946750,1957,11.37,6483,3.43,0,0,"가정생활용품"
"1324","000890","보해양조",943,-8,-0.84,"KOSPI","음식료품",120184758739,NA,NA,635,1.49,0,0,"음료"
"1325","060850","영림원소프트랩",14750,200,1.37,"KOSDAQ","소프트웨어",119932250000,714,20.66,1578,9.35,25,0.17,"일반 소프트웨어"
"1326","317240","TS트릴리온",2375,50,2.15,"KOSDAQ","화학",119829463625,NA,NA,NA,NA,0,0,"개인생활용품"
"1327","032560","황금에스티",8530,0,0,"KOSPI","철강금속",1.1942e+11,1795,4.75,18579,0.46,100,1.17,"금속 및 광물"
"1328","004650","창해에탄올",12950,100,0.78,"KOSDAQ","음식료·담배",119021960750,2729,4.75,13530,0.96,600,4.63,"음료"
"1329","224060","코디엠",452,40,9.71,"KOSDAQ","반도체",118981665848,41,11.02,448,1.01,0,0,"반도체 및 관련장비"
"1330","046940","우원개발",6580,10,0.15,"KOSDAQ","건설",118929223000,818,8.04,4666,1.41,0,0,"건설"
"1331","042520","한스바이오메드",11750,250,2.17,"KOSDAQ","제약",118710026750,1012,11.61,7562,1.55,120,1.02,"의료 장비 및 서비스"
"1332","095910","에스에너지",8050,50,0.63,"KOSDAQ","IT부품",118674565100,NA,NA,7431,1.08,50,0.62,"에너지 시설 및 서비스"
"1333","106520","디지탈옵틱",998,5,0.5,"KOSDAQ","의료·정밀기기",118525227494,NA,NA,637,1.57,0,0,"휴대폰 및 관련부품"
"1334","062860","티엘아이",12000,50,0.42,"KOSDAQ","반도체",118472640000,180,66.67,7219,1.66,100,0.83,"디스플레이 및 관련부품"
"1335","014530","극동유화",3395,35,1.04,"KOSPI","화학",118381680900,422,8.05,4825,0.7,160,4.71,"석유 및 가스"
"1336","001750","한양증권",9290,-40,-0.43,"KOSPI","증권",118248080860,1726,5.38,22236,0.42,350,3.77,"증권"
"1337","025440","대성엘텍",1185,10,0.85,"KOSDAQ","일반전기전자",118098691455,NA,NA,387,3.06,0,0,"자동차부품"
"1338","078140","대봉엘에스",10650,0,0,"KOSDAQ","제약",118072066350,517,20.6,7289,1.46,50,0.47,"제약"
"1339","032860","글로스퍼랩스",12400,1450,13.24,"KOSDAQ","기타서비스",117920614800,NA,NA,2840,4.37,0,0,"금속 및 광물"
"1340","046120","오르비텍",4955,55,1.12,"KOSDAQ","기타서비스",117882289215,43,115.23,2877,1.72,0,0,"기계"
"1341","056700","신화인터텍",4045,145,3.72,"KOSDAQ","IT부품",117851443095,327,12.37,3315,1.22,50,1.24,"디스플레이 및 관련부품"
"1342","020710","시공테크",5870,70,1.21,"KOSDAQ","기타서비스",117681583900,786,7.47,5404,1.09,80,1.36,"호텔 및 레저"
"1343","137940","넥스트아이",1525,45,3.04,"KOSDAQ","의료·정밀기기",117602163825,NA,NA,1028,1.48,0,0,"전자 장비 및 기기"
"1344","013990","아가방컴퍼니",3575,25,0.7,"KOSDAQ","유통",117572941200,NA,NA,4106,0.87,0,0,"섬유 및 의복"
"1345","043650","국순당",6580,110,1.7,"KOSDAQ","음식료·담배",117507640320,NA,NA,11214,0.59,100,1.52,"음료"
"1346","129260","인터지스",3950,60,1.54,"KOSPI","운수창고업",117504102300,NA,NA,5900,0.67,0,0,"해상운수"
"1347","060240","룽투코리아",4620,75,1.65,"KOSDAQ","디지털컨텐츠",117483292080,67,68.96,2898,1.59,0,0,"게임 소프트웨어"
"1348","064800","젬백스링크",1495,-5,-0.33,"KOSDAQ","유통",117455099580,54,27.69,1839,0.81,10,0.67,"섬유 및 의복"
"1349","014580","태경비케이",4250,-10,-0.23,"KOSPI","비금속광물",117228175000,148,28.72,4846,0.88,100,2.35,"건축소재"
"1350","099750","이지케어텍",18350,0,0,"KOSDAQ","소프트웨어",117183100000,NA,NA,6500,2.82,86,0.47,"의료 장비 및 서비스"
"1351","100840","S&TC",15600,150,0.97,"KOSPI","기계",117104691600,2148,7.26,32631,0.48,800,5.13,"에너지 시설 및 서비스"
"1352","083640","인콘",2750,-10,-0.36,"KOSDAQ","통신장비",116812528250,NA,NA,1778,1.55,0,0,"보안장비"
"1353","044960","이글벳",9200,30,0.33,"KOSDAQ","유통",116305323600,100,92,2811,3.27,20,0.22,"제약"
"1354","158430","아톤",26700,100,0.38,"KOSDAQ","소프트웨어",116240505900,NA,NA,10518,2.54,0,0,"일반 소프트웨어"
"1355","250000","보라티알",17200,-150,-0.86,"KOSDAQ","유통",116112607600,503,34.19,8180,2.1,150,0.87,"식료품"
"1356","237820","플레이디",9040,180,2.03,"KOSDAQ","기타서비스",115957345600,730,12.38,4477,2.02,220,2.43,"미디어"
"1357","073110","엘엠에스",13000,-100,-0.76,"KOSDAQ","IT부품",115644815000,1603,8.11,13986,0.93,250,1.92,"디스플레이 및 관련부품"
"1358","021050","서원",2435,35,1.46,"KOSPI","철강금속",115600626650,67,36.34,2159,1.13,10,0.41,"금속 및 광물"
"1359","089790","제이티",11200,-350,-3.03,"KOSDAQ","반도체",115533745600,380,29.47,2588,4.33,0,0,"반도체 및 관련장비"
"1360","297890","엘이티",16250,550,3.5,"KOSDAQ","기계·장비",115528562500,1557,10.44,4594,3.54,0,0,"디스플레이 및 관련부품"
"1361","010820","퍼스텍",2400,135,5.96,"KOSPI","기계",115347504000,NA,NA,583,4.12,0,0,"상업서비스"
"1362","010600","웰바이오텍",2545,50,2,"KOSPI","유통업",115314782215,NA,NA,1774,1.43,0,0,"섬유 및 의복"
"1363","058630","엠게임",5900,-170,-2.8,"KOSDAQ","디지털컨텐츠",115308874300,406,14.53,2050,2.88,0,0,"게임 소프트웨어"
"1364","192250","케이사인",1630,65,4.15,"KOSDAQ","소프트웨어",115194148910,56,29.11,841,1.94,0,0,"일반 소프트웨어"
"1365","010960","삼호개발",4600,50,1.1,"KOSPI","건설업",1.15e+11,907,5.07,7624,0.6,190,4.13,"건설"
"1366","012160","영흥",1240,25,2.06,"KOSPI","철강금속",114990199680,20,62,1937,0.64,30,2.42,"금속 및 광물"
"1367","078000","텔코웨어",11850,-100,-0.84,"KOSPI","서비스업",114977066100,761,15.57,11450,1.03,550,4.64,"일반 소프트웨어"
"1368","011090","에넥스",1915,155,8.81,"KOSPI","기타제조업",114883992515,NA,NA,903,2.12,0,0,"내구소비재"
"1369","043220","에이치엘비파워",1260,10,0.8,"KOSDAQ","기계·장비",114805375020,15,84,425,2.96,0,0,"에너지 시설 및 서비스"
"1370","053590","한국테크놀로지",1080,107,11,"KOSDAQ","운송장비·부품",114504384240,NA,NA,343,3.15,0,0,"자동차부품"
"1371","038070","서린바이오",14300,200,1.42,"KOSDAQ","유통",114409666800,1107,12.92,7213,1.98,100,0.7,"바이오"
"1372","036710","심텍홀딩스",2810,105,3.88,"KOSDAQ","IT부품",114264656990,NA,NA,2910,0.97,10,0.36,"전자 장비 및 기기"
"1373","060230","이그잭스",1480,15,1.02,"KOSDAQ","IT부품",114203572480,NA,NA,769,1.92,0,0,"통신장비"
"1374","023000","삼원강재",2850,115,4.2,"KOSPI","운수장비",1.14e+11,261,10.92,5249,0.54,115,4.04,"자동차부품"
"1375","104620","노랑풍선",23900,150,0.63,"KOSDAQ","기타서비스",113899035000,NA,NA,11795,2.03,200,0.84,"호텔 및 레저"
"1376","071970","STX중공업",4015,80,2.03,"KOSPI","기계",113889393640,NA,NA,4813,0.83,0,0,"조선"
"1377","290740","액트로",11300,750,7.11,"KOSDAQ","IT부품",113734624300,1484,7.61,7578,1.49,200,1.77,"휴대폰 및 관련부품"
"1378","014940","오리엔탈정공",2495,-5,-0.2,"KOSDAQ","기계·장비",113706284195,77,32.4,689,3.62,0,0,"조선"
"1379","063440","SM Life Design",2515,115,4.79,"KOSDAQ","출판·매체복제",113499822310,NA,NA,1084,2.32,0,0,"미디어"
"1380","001290","상상인증권",1180,5,0.43,"KOSPI","증권",113407955660,NA,NA,1587,0.74,0,0,"증권"
"1381","057540","옴니시스템",2440,85,3.61,"KOSDAQ","의료·정밀기기",113336426200,463,5.27,2326,1.05,0,0,"전기장비"
"1382","046390","삼화네트웍스",2620,345,15.16,"KOSDAQ","오락·문화",113113084460,18,145.56,811,3.23,0,0,"미디어"
"1383","263800","데이타솔루션",7100,-90,-1.25,"KOSDAQ","정보기기",112595918000,NA,NA,1623,4.37,0,0,"IT 서비스"
"1384","054090","삼진엘앤디",4510,80,1.81,"KOSDAQ","IT부품",112566136320,24,187.92,3698,1.22,75,1.66,"디스플레이 및 관련부품"
"1385","002140","고려산업",4505,-15,-0.33,"KOSPI","음식료품",112352109625,182,24.75,3842,1.17,30,0.67,"식료품"
"1386","011810","STX",5690,-10,-0.18,"KOSPI","유통업",112246072380,NA,NA,2864,1.99,0,0,"무역"
"1387","052670","제일바이오",7480,10,0.13,"KOSDAQ","제약",1.122e+11,152,49.21,2108,3.55,0,0,"제약"
"1388","036010","아비코전자",8440,550,6.97,"KOSDAQ","일반전기전자",112192362960,NA,NA,7706,1.1,70,0.83,"전자 장비 및 기기"
"1389","010100","한국프랜지",3670,165,4.71,"KOSPI","운수장비",111753041400,373,9.84,7092,0.52,50,1.36,"자동차부품"
"1390","085310","엔케이",1395,-35,-2.45,"KOSPI","기계",111576776040,NA,NA,1121,1.24,0,0,"조선"
"1391","092440","기신정기",3820,60,1.6,"KOSPI","기계",1.11544e+11,298,12.82,8125,0.47,150,3.93,"기계"
